Year,Month,Day,NAO_index
1985,6,17,31.51
1985,6,18,9.74
1985,6,19,10.58
1985,6,20,20.94
1985,6,21,37.26
1985,6,22,34.01
1985,6,23,1.25
1985,6,24,-41.78
1985,6,25,-106.71
1985,6,26,-109.84
1985,6,27,-64.28
1985,6,28,-19.32
1985,6,29,7.73
1985,6,30,53.64
1985,7,1,68.11
1985,7,2,72.18
1985,7,3,65.1
1985,7,4,43.64
1985,7,5,35.54
1985,7,6,16.4
1985,7,7,-15.81
1985,7,8,-34.18
1985,7,9,-12.15
1985,7,10,8.24
1985,7,11,-3.31
1985,7,12,-1.65
1985,7,13,31.76
1985,7,14,77.16
1985,7,15,116.3
1985,7,16,119.92
1985,7,17,127.24
1985,7,18,124.86
1985,7,19,98.27
1985,7,20,69.5
1985,7,21,32.21
1985,7,22,-0.32
1985,7,23,-18.03
1985,7,24,0.77
1985,7,25,29.1
1985,7,26,33.95
1985,7,27,1.27
1985,7,28,-20.72
1985,7,29,0.84
1985,7,30,11.37
1985,7,31,36.69
1985,8,1,85.55
1985,8,2,98.69
1985,8,3,105.45
1985,8,4,101.47
1985,8,5,92.3
1985,8,6,119.73
1985,8,7,89.91
1985,8,8,31.41
1985,8,9,4.58
1985,8,10,-16.03
1985,8,11,-41.29
1985,8,12,-65.29
1985,8,13,-90.02
1985,8,14,-100.05
1985,8,15,-102.17
1985,8,16,-85.91
1985,8,17,-62.3
1985,8,18,-55.09
1985,8,19,-48.49
1985,8,20,-44.86
1985,8,21,-40.78
1985,8,22,-26.7
1985,8,23,-28.35
1985,8,24,-25.51
1985,8,25,18.58
1985,8,26,46.61
1985,8,27,14.68
1985,8,28,-15.68
1985,8,29,-44.99
1985,8,30,-40.63
1985,8,31,-22.81
1985,9,1,-16.76
1985,9,2,4.08
1985,9,3,-8.07
1985,9,4,-29.71
1985,9,5,-61.51
1985,9,6,-86.51
1985,9,7,-87.07
1985,9,8,-62.19
1985,9,9,-14.22
1985,9,10,6.23
1985,9,11,15.32
1985,9,12,27.8
1985,9,13,112.91
1985,9,14,143.36
1985,9,15,127.04
1985,9,16,105.26
1985,9,17,41.71
1985,9,18,-10.41
1985,9,19,-11.58
1985,9,20,1.53
1985,9,21,7.17
1985,9,22,8.27
1985,9,23,-33.61
1985,9,24,-83.84
1985,9,25,-106.06
1985,9,26,-122.75
1985,9,27,-131
1985,9,28,-108.16
1985,9,29,-35.74
1985,9,30,32.91
1985,10,1,51.98
1985,10,2,32.04
1985,10,3,66.42
1985,10,4,106.73
1985,10,5,85.75
1985,10,6,50.76
1985,10,7,126.4
1985,10,8,178.24
1985,10,9,155.76
1985,10,10,114.98
1985,10,11,58.72
1985,10,12,-19.01
1985,10,13,-89.08
1985,10,14,-95.67
1985,10,15,-52.53
1985,10,16,13.2
1985,10,17,78.51
1985,10,18,115.62
1985,10,19,110.57
1985,10,20,74.53
1985,10,21,11.29
1985,10,22,-5.4
1985,10,23,-15.32
1985,10,24,-82.45
1985,10,25,-175.51
1985,10,26,-204.34
1985,10,27,-131.07
1985,10,28,-105.29
1985,10,29,-156.1
1985,10,30,-236.28
1985,10,31,-317.13
1985,11,1,-373.55
1985,11,2,-306.11
1985,11,3,-221.2
1985,11,4,-175.68
1985,11,5,-32.69
1985,11,6,68.22
1985,11,7,34.14
1985,11,8,-66.3
1985,11,9,-100.1
1985,11,10,-60.47
1985,11,11,38.25
1985,11,12,125.39
1985,11,13,182.58
1985,11,14,194.1
1985,11,15,163.72
1985,11,16,133.4
1985,11,17,115.53
1985,11,18,49.17
1985,11,19,-50.5
1985,11,20,-114.37
1985,11,21,-125.73
1985,11,22,-157.16
1985,11,23,-243
1985,11,24,-305.31
1985,11,25,-310.42
1985,11,26,-292.62
1985,11,27,-227.53
1985,11,28,-153.76
1985,11,29,-147.83
1985,11,30,-190.49
1985,12,1,-203.3
1985,12,2,-140.96
1985,12,3,-85.58
1985,12,4,-75.13
1985,12,5,-69.72
1985,12,6,-68.4
1985,12,7,-87.68
1985,12,8,-96.42
1985,12,9,-51.56
1985,12,10,-32.1
1985,12,11,-7.56
1985,12,12,6.86
1985,12,13,11.87
1985,12,14,-0.2
1985,12,15,-14.79
1985,12,16,-25.85
1985,12,17,22.14
1985,12,18,75.06
1985,12,19,91.91
1985,12,20,121.26
1985,12,21,83.38
1985,12,22,28.56
1985,12,23,11.91
1985,12,24,5.98
1985,12,25,-46.62
1985,12,26,-134.22
1985,12,27,-75.02
1985,12,28,5.47
1985,12,29,9.84
1985,12,30,23.38
1985,12,31,24.55
1986,1,1,4.96
1986,1,2,-5.5
1986,1,3,42.8
1986,1,4,57.07
1986,1,5,-4.83
1986,1,6,-59.66
1986,1,7,-53.19
1986,1,8,7.15
1986,1,9,67.02
1986,1,10,129.31
1986,1,11,124.45
1986,1,12,125.76
1986,1,13,138.85
1986,1,14,8.85
1986,1,15,-52.12
1986,1,16,1.65
1986,1,17,101.46
1986,1,18,141.88
1986,1,19,161.18
1986,1,20,161.36
1986,1,21,179.61
1986,1,22,197.29
1986,1,23,142.34
1986,1,24,137.92
1986,1,25,169.99
1986,1,26,189.36
1986,1,27,118.08
1986,1,28,40.97
1986,1,29,-13.11
1986,1,30,-10.02
1986,1,31,-55.34
1986,2,1,-108.17
1986,2,2,-106.88
1986,2,3,-125.31
1986,2,4,-164.73
1986,2,5,-154.75
1986,2,6,-164.69
1986,2,7,-231.36
1986,2,8,-219.96
1986,2,9,-160.73
1986,2,10,-100.66
1986,2,11,-78.42
1986,2,12,-55.36
1986,2,13,-67.05
1986,2,14,-102.46
1986,2,15,-144.02
1986,2,16,-171.54
1986,2,17,-195.21
1986,2,18,-206.23
1986,2,19,-231.06
1986,2,20,-229.97
1986,2,21,-215.73
1986,2,22,-195.53
1986,2,23,-213.06
1986,2,24,-222.24
1986,2,25,-225.56
1986,2,26,-246.59
1986,2,27,-249.3
1986,2,28,-175.91
1986,3,1,-137.4
1986,3,2,-52.08
1986,3,3,59.2
1986,3,4,168.41
1986,3,5,172.47
1986,3,6,139.64
1986,3,7,104.25
1986,3,8,59.36
1986,3,9,72.22
1986,3,10,113.62
1986,3,11,139.31
1986,3,12,141.33
1986,3,13,220.12
1986,3,14,275.49
1986,3,15,292.02
1986,3,16,288.07
1986,3,17,277.84
1986,3,18,255.78
1986,3,19,267.3
1986,3,20,286.1
1986,3,21,320.3
1986,3,22,392.57
1986,3,23,390.78
1986,3,24,296.18
1986,3,25,232.12
1986,3,26,241.18
1986,3,27,223.82
1986,3,28,207.4
1986,3,29,172.13
1986,3,30,131.86
1986,3,31,82.98
1986,4,1,55.85
1986,4,2,39.68
1986,4,3,8.71
1986,4,4,11.48
1986,4,5,21.59
1986,4,6,-41.66
1986,4,7,-126.54
1986,4,8,-217.44
1986,4,9,-293.95
1986,4,10,-315.84
1986,4,11,-300.69
1986,4,12,-277.29
1986,4,13,-207.5
1986,4,14,-131.04
1986,4,15,-89.29
1986,4,16,-40.46
1986,4,17,22.04
1986,4,18,102.64
1986,4,19,190.91
1986,4,20,204.72
1986,4,21,99.25
1986,4,22,27.49
1986,4,23,-21.37
1986,4,24,-21.6
1986,4,25,18.47
1986,4,26,50.86
1986,4,27,94.63
1986,4,28,110.05
1986,4,29,110.19
1986,4,30,115.54
1986,5,1,83.04
1986,5,2,57.47
1986,5,3,4
1986,5,4,-85.22
1986,5,5,-124.8
1986,5,6,-171.95
1986,5,7,-203.11
1986,5,8,-180.34
1986,5,9,-95.79
1986,5,10,12.83
1986,5,11,53.68
1986,5,12,77.32
1986,5,13,107.55
1986,5,14,124.8
1986,5,15,129.43
1986,5,16,113.53
1986,5,17,93.45
1986,5,18,95.51
1986,5,19,123.49
1986,5,20,162.8
1986,5,21,153.21
1986,5,22,125.1
1986,5,23,133.81
1986,5,24,130.92
1986,5,25,123.08
1986,5,26,146.67
1986,5,27,148.89
1986,5,28,116.43
1986,5,29,92.04
1986,5,30,105.43
1986,5,31,125.41
1986,6,1,155.73
1986,6,2,176.4
1986,6,3,136.06
1986,6,4,88.51
1986,6,5,116.83
1986,6,6,147.19
1986,6,7,165.06
1986,6,8,175.38
1986,6,9,174.56
1986,6,10,166.73
1986,6,11,145.97
1986,6,12,146.13
1986,6,13,125.28
1986,6,14,86.41
1986,6,15,54.07
1986,6,16,50.16
1986,6,17,33.22
1986,6,18,-12.65
1986,6,19,-31.21
1986,6,20,-35.75
1986,6,21,-42.1
1986,6,22,-4.9
1986,6,23,6.25
1986,6,24,-33.6
1986,6,25,-28.23
1986,6,26,-49.88
1986,6,27,-60.62
1986,6,28,-66.5
1986,6,29,-68.05
1986,6,30,-94.29
1986,7,1,-81.96
1986,7,2,-43.57
1986,7,3,-12.17
1986,7,4,40.97
1986,7,5,52.07
1986,7,6,37.87
1986,7,7,5.87
1986,7,8,-18.45
1986,7,9,-57.82
1986,7,10,-51.78
1986,7,11,-49.71
1986,7,12,-33.63
1986,7,13,3.15
1986,7,14,38.85
1986,7,15,47.28
1986,7,16,51.96
1986,7,17,43.78
1986,7,18,27.38
1986,7,19,25.69
1986,7,20,38.18
1986,7,21,10.07
1986,7,22,24.25
1986,7,23,55.15
1986,7,24,61.28
1986,7,25,71.76
1986,7,26,67.16
1986,7,27,34.94
1986,7,28,8.22
1986,7,29,5.35
1986,7,30,-1.75
1986,7,31,1.56
1986,8,1,1.28
1986,8,2,-14.47
1986,8,3,-14.91
1986,8,4,-20.82
1986,8,5,13.15
1986,8,6,49.49
1986,8,7,53.89
1986,8,8,46.99
1986,8,9,40.66
1986,8,10,28.12
1986,8,11,11.36
1986,8,12,-24.33
1986,8,13,-55.36
1986,8,14,-72.67
1986,8,15,-97.2
1986,8,16,-124.77
1986,8,17,-134.28
1986,8,18,-121.1
1986,8,19,-110.07
1986,8,20,-96.23
1986,8,21,-91.52
1986,8,22,-107.2
1986,8,23,-118.34
1986,8,24,-127.56
1986,8,25,-124.04
1986,8,26,-97.16
1986,8,27,-87.69
1986,8,28,-70.15
1986,8,29,-29.34
1986,8,30,10.65
1986,8,31,33.25
1986,9,1,18.41
1986,9,2,-11.09
1986,9,3,-27.21
1986,9,4,-50.98
1986,9,5,-104.67
1986,9,6,-123.9
1986,9,7,-138.03
1986,9,8,-152.66
1986,9,9,-142.11
1986,9,10,-144.73
1986,9,11,-148.7
1986,9,12,-140.29
1986,9,13,-163.69
1986,9,14,-161.26
1986,9,15,-125.15
1986,9,16,-100.69
1986,9,17,-84.89
1986,9,18,-66.34
1986,9,19,-28.3
1986,9,20,-0.91
1986,9,21,8.76
1986,9,22,-17.03
1986,9,23,-43.07
1986,9,24,-51.54
1986,9,25,-14.63
1986,9,26,-31.58
1986,9,27,-9.54
1986,9,28,13.73
1986,9,29,5.68
1986,9,30,52.23
1986,10,1,55.84
1986,10,2,4.1
1986,10,3,-68.08
1986,10,4,-60.99
1986,10,5,-41.56
1986,10,6,-51.47
1986,10,7,-29.98
1986,10,8,75.04
1986,10,9,156.03
1986,10,10,182.67
1986,10,11,188.42
1986,10,12,219.04
1986,10,13,216.39
1986,10,14,240.39
1986,10,15,242.49
1986,10,16,228.89
1986,10,17,263.91
1986,10,18,291.55
1986,10,19,272.61
1986,10,20,264.17
1986,10,21,234.02
1986,10,22,174.56
1986,10,23,148.49
1986,10,24,161.2
1986,10,25,168.17
1986,10,26,166.95
1986,10,27,197.03
1986,10,28,228.49
1986,10,29,238.47
1986,10,30,184.19
1986,10,31,113.05
1986,11,1,77.22
1986,11,2,134.69
1986,11,3,151.85
1986,11,4,187.55
1986,11,5,210.67
1986,11,6,183.63
1986,11,7,196.04
1986,11,8,164.43
1986,11,9,81.54
1986,11,10,75.09
1986,11,11,111.43
1986,11,12,110.74
1986,11,13,95.53
1986,11,14,120.5
1986,11,15,210.04
1986,11,16,254.47
1986,11,17,243.98
1986,11,18,241.99
1986,11,19,245.47
1986,11,20,248.55
1986,11,21,264.26
1986,11,22,204.85
1986,11,23,167.02
1986,11,24,199.38
1986,11,25,181.52
1986,11,26,137.47
1986,11,27,103.51
1986,11,28,92.44
1986,11,29,68.2
1986,11,30,19.69
1986,12,1,1.49
1986,12,2,38.69
1986,12,3,102.15
1986,12,4,101.5
1986,12,5,158.72
1986,12,6,184.2
1986,12,7,196.9
1986,12,8,201.78
1986,12,9,175.81
1986,12,10,192.43
1986,12,11,276.77
1986,12,12,322.74
1986,12,13,332.93
1986,12,14,320.57
1986,12,15,329.91
1986,12,16,250.36
1986,12,17,187.88
1986,12,18,176.23
1986,12,19,88.88
1986,12,20,2.8
1986,12,21,-63.15
1986,12,22,-82.63
1986,12,23,-17
1986,12,24,83.94
1986,12,25,156.95
1986,12,26,140.13
1986,12,27,42.85
1986,12,28,-34.92
1986,12,29,-61.53
1986,12,30,-71.7
1986,12,31,-60.83
1987,1,1,-68.63
1987,1,2,-91.67
1987,1,3,-50.96
1987,1,4,-53.66
1987,1,5,-138.53
1987,1,6,-203.95
1987,1,7,-170.69
1987,1,8,-94.81
1987,1,9,-75.56
1987,1,10,-127.67
1987,1,11,-177.76
1987,1,12,-265.39
1987,1,13,-280.87
1987,1,14,-263.02
1987,1,15,-201.01
1987,1,16,-100.19
1987,1,17,6.04
1987,1,18,54.63
1987,1,19,68.02
1987,1,20,9.96
1987,1,21,-123
1987,1,22,-263.3
1987,1,23,-364.67
1987,1,24,-342.5
1987,1,25,-293.31
1987,1,26,-213
1987,1,27,-179.6
1987,1,28,-155.14
1987,1,29,-169.35
1987,1,30,-130.48
1987,1,31,-102.6
1987,2,1,-53.23
1987,2,2,-18.89
1987,2,3,42.08
1987,2,4,66.67
1987,2,5,63.56
1987,2,6,28.94
1987,2,7,31.72
1987,2,8,60.38
1987,2,9,19.76
1987,2,10,-20.77
1987,2,11,-125.53
1987,2,12,-151.26
1987,2,13,-117.71
1987,2,14,-133.91
1987,2,15,-181.01
1987,2,16,-211.37
1987,2,17,-245.84
1987,2,18,-219.2
1987,2,19,-190.26
1987,2,20,-251.27
1987,2,21,-331.65
1987,2,22,-344.82
1987,2,23,-327.87
1987,2,24,-276.72
1987,2,25,-187.86
1987,2,26,-69.13
1987,2,27,22.69
1987,2,28,78.61
1987,3,1,93.56
1987,3,2,57.47
1987,3,3,15.55
1987,3,4,-20.47
1987,3,5,2.72
1987,3,6,62.63
1987,3,7,-19.03
1987,3,8,-122.6
1987,3,9,-133.78
1987,3,10,-128.72
1987,3,11,-93.42
1987,3,12,-62.22
1987,3,13,-36.64
1987,3,14,-75.13
1987,3,15,-129.15
1987,3,16,-112.11
1987,3,17,-84.29
1987,3,18,-99.17
1987,3,19,-114.63
1987,3,20,-92.62
1987,3,21,-25.08
1987,3,22,31.97
1987,3,23,52.66
1987,3,24,45.68
1987,3,25,16.11
1987,3,26,30.36
1987,3,27,49.03
1987,3,28,35
1987,3,29,41.22
1987,3,30,65.15
1987,3,31,102.27
1987,4,1,54.89
1987,4,2,-79.84
1987,4,3,-207.31
1987,4,4,-284.43
1987,4,5,-253.5
1987,4,6,-138.09
1987,4,7,-60.87
1987,4,8,-4.11
1987,4,9,43.51
1987,4,10,71.08
1987,4,11,90.3
1987,4,12,123.51
1987,4,13,128.75
1987,4,14,132.19
1987,4,15,84.68
1987,4,16,22.49
1987,4,17,13.14
1987,4,18,63.68
1987,4,19,132.73
1987,4,20,138.23
1987,4,21,129.88
1987,4,22,150.06
1987,4,23,197.52
1987,4,24,188.49
1987,4,25,162.48
1987,4,26,144.41
1987,4,27,115.37
1987,4,28,95.14
1987,4,29,93.2
1987,4,30,60.45
1987,5,1,21.72
1987,5,2,6.33
1987,5,3,25.46
1987,5,4,28.06
1987,5,5,1.33
1987,5,6,14.18
1987,5,7,4.11
1987,5,8,-32.31
1987,5,9,-32.11
1987,5,10,10.77
1987,5,11,48.52
1987,5,12,68.83
1987,5,13,76.84
1987,5,14,91.87
1987,5,15,106.74
1987,5,16,87.7
1987,5,17,61.06
1987,5,18,-8.98
1987,5,19,-95.49
1987,5,20,-147.28
1987,5,21,-121.01
1987,5,22,-86.7
1987,5,23,-70.35
1987,5,24,-63.06
1987,5,25,-76.99
1987,5,26,-85.87
1987,5,27,-95.96
1987,5,28,-76.97
1987,5,29,-11.77
1987,5,30,45.31
1987,5,31,53.47
1987,6,1,33.56
1987,6,2,13.57
1987,6,3,-14.04
1987,6,4,-37.61
1987,6,5,-47.7
1987,6,6,-50.59
1987,6,7,-47.34
1987,6,8,-60.42
1987,6,9,-57.47
1987,6,10,-64.76
1987,6,11,-82.86
1987,6,12,-76
1987,6,13,-51.86
1987,6,14,-7.69
1987,6,15,13.49
1987,6,16,1.75
1987,6,17,-0.2
1987,6,18,11.88
1987,6,19,15.78
1987,6,20,-1.17
1987,6,21,-37.02
1987,6,22,-61.61
1987,6,23,-66.56
1987,6,24,-77.51
1987,6,25,-75.65
1987,6,26,-35.42
1987,6,27,-1.18
1987,6,28,5.91
1987,6,29,19.78
1987,6,30,67.95
1987,7,1,79.38
1987,7,2,54.59
1987,7,3,19.8
1987,7,4,6.02
1987,7,5,18.08
1987,7,6,7.83
1987,7,7,-0.37
1987,7,8,-1.54
1987,7,9,16.89
1987,7,10,23.95
1987,7,11,13.51
1987,7,12,5.05
1987,7,13,10.79
1987,7,14,24.59
1987,7,15,40.01
1987,7,16,22.18
1987,7,17,-4.71
1987,7,18,-15.27
1987,7,19,-27.4
1987,7,20,-40.13
1987,7,21,-61.87
1987,7,22,-92.85
1987,7,23,-113.52
1987,7,24,-108.91
1987,7,25,-88.87
1987,7,26,-65.02
1987,7,27,-74.4
1987,7,28,-52.74
1987,7,29,3.91
1987,7,30,33.4
1987,7,31,22.57
1987,8,1,3.16
1987,8,2,-14.41
1987,8,3,-42.37
1987,8,4,-84.3
1987,8,5,-92.48
1987,8,6,-101.97
1987,8,7,-106.41
1987,8,8,-100.76
1987,8,9,-103.36
1987,8,10,-122.63
1987,8,11,-129.43
1987,8,12,-124.24
1987,8,13,-102.87
1987,8,14,-80.95
1987,8,15,-68.23
1987,8,16,-49.8
1987,8,17,-31.79
1987,8,18,-38.01
1987,8,19,-31.5
1987,8,20,-11.53
1987,8,21,-22.97
1987,8,22,-43.12
1987,8,23,-50.45
1987,8,24,-37.25
1987,8,25,-11.77
1987,8,26,0.54
1987,8,27,13.74
1987,8,28,9.76
1987,8,29,-12.99
1987,8,30,-31.54
1987,8,31,-37.27
1987,9,1,-11.09
1987,9,2,-1.66
1987,9,3,23.66
1987,9,4,42.47
1987,9,5,42.23
1987,9,6,71.98
1987,9,7,85.36
1987,9,8,67.9
1987,9,9,52.25
1987,9,10,26.26
1987,9,11,17.19
1987,9,12,20.99
1987,9,13,-0.62
1987,9,14,-22
1987,9,15,-28.57
1987,9,16,-35.69
1987,9,17,-51.61
1987,9,18,-75.75
1987,9,19,-58.26
1987,9,20,-42.12
1987,9,21,-36.99
1987,9,22,6.45
1987,9,23,53.06
1987,9,24,44.35
1987,9,25,20.43
1987,9,26,2.6
1987,9,27,30.73
1987,9,28,65.05
1987,9,29,68.91
1987,9,30,28.1
1987,10,1,-7.39
1987,10,2,-38.83
1987,10,3,-6.67
1987,10,4,49.85
1987,10,5,118.38
1987,10,6,158.99
1987,10,7,166.89
1987,10,8,134.32
1987,10,9,64.02
1987,10,10,106.11
1987,10,11,118.2
1987,10,12,96.06
1987,10,13,95.12
1987,10,14,110.72
1987,10,15,117.29
1987,10,16,130.56
1987,10,17,95.76
1987,10,18,28.56
1987,10,19,19.93
1987,10,20,35.1
1987,10,21,34.6
1987,10,22,10.78
1987,10,23,43.96
1987,10,24,142.26
1987,10,25,157.68
1987,10,26,79.96
1987,10,27,20.34
1987,10,28,-15.4
1987,10,29,-81.41
1987,10,30,-77.29
1987,10,31,9.55
1987,11,1,39.69
1987,11,2,-26.09
1987,11,3,-51.09
1987,11,4,-151.07
1987,11,5,-200.88
1987,11,6,-177.3
1987,11,7,-124.67
1987,11,8,-17.63
1987,11,9,79.65
1987,11,10,130.64
1987,11,11,164.85
1987,11,12,131.04
1987,11,13,81.44
1987,11,14,98.67
1987,11,15,114.64
1987,11,16,32.07
1987,11,17,-41.39
1987,11,18,28.19
1987,11,19,76.81
1987,11,20,30.23
1987,11,21,-55.75
1987,11,22,-174.89
1987,11,23,-200.97
1987,11,24,-125.84
1987,11,25,-48.2
1987,11,26,-18.5
1987,11,27,11.43
1987,11,28,20.05
1987,11,29,-28.12
1987,11,30,-125.05
1987,12,1,-206.03
1987,12,2,-256.05
1987,12,3,-199.5
1987,12,4,-130.72
1987,12,5,-153.34
1987,12,6,-201.98
1987,12,7,-188.88
1987,12,8,-203.52
1987,12,9,-228.13
1987,12,10,-254.79
1987,12,11,-237.86
1987,12,12,-212.05
1987,12,13,-199.94
1987,12,14,-207.18
1987,12,15,-175.28
1987,12,16,-106.97
1987,12,17,-53.42
1987,12,18,-10.2
1987,12,19,2.89
1987,12,20,21.55
1987,12,21,26.25
1987,12,22,0.79
1987,12,23,-36.07
1987,12,24,-82.24
1987,12,25,-93.66
1987,12,26,-47.27
1987,12,27,-58.92
1987,12,28,-78.53
1987,12,29,-48.56
1987,12,30,-62.48
1987,12,31,-15.67
1988,1,1,90.73
1988,1,2,163.52
1988,1,3,165.74
1988,1,4,69.68
1988,1,5,-6.16
1988,1,6,16.31
1988,1,7,60.02
1988,1,8,110.9
1988,1,9,127.99
1988,1,10,126.5
1988,1,11,118.46
1988,1,12,65.23
1988,1,13,19.96
1988,1,14,-29.8
1988,1,15,-43.97
1988,1,16,25.63
1988,1,17,89.76
1988,1,18,131.6
1988,1,19,96.62
1988,1,20,72.48
1988,1,21,91.5
1988,1,22,102.62
1988,1,23,125.89
1988,1,24,107.8
1988,1,25,70.14
1988,1,26,47.46
1988,1,27,73.26
1988,1,28,160.21
1988,1,29,142.13
1988,1,30,105.63
1988,1,31,91.99
1988,2,1,106.8
1988,2,2,66.98
1988,2,3,54.97
1988,2,4,88.61
1988,2,5,49.76
1988,2,6,81.91
1988,2,7,173.49
1988,2,8,187.39
1988,2,9,191.82
1988,2,10,148.05
1988,2,11,139.33
1988,2,12,110.54
1988,2,13,20.54
1988,2,14,-61.53
1988,2,15,-72.88
1988,2,16,-26.77
1988,2,17,-1.77
1988,2,18,-22.09
1988,2,19,1.52
1988,2,20,-7.74
1988,2,21,-80.01
1988,2,22,-53.37
1988,2,23,-15.08
1988,2,24,-30.64
1988,2,25,-42.48
1988,2,26,-113.59
1988,2,27,-215.17
1988,2,28,-266.02
1988,2,29,-233.14
1988,3,1,-183.41
1988,3,2,-178.62
1988,3,3,-173.89
1988,3,4,-74.26
1988,3,5,40.87
1988,3,6,35.87
1988,3,7,50.4
1988,3,8,53.41
1988,3,9,-31.87
1988,3,10,-125.7
1988,3,11,-174.76
1988,3,12,-178.9
1988,3,13,-142.97
1988,3,14,-77.79
1988,3,15,-31.31
1988,3,16,-48.8
1988,3,17,-67.28
1988,3,18,-39.15
1988,3,19,8.7
1988,3,20,-8.35
1988,3,21,-14.16
1988,3,22,6.21
1988,3,23,63.51
1988,3,24,139.07
1988,3,25,127.59
1988,3,26,49.5
1988,3,27,9.6
1988,3,28,-9.08
1988,3,29,-77.44
1988,3,30,-92.07
1988,3,31,-29.42
1988,4,1,21.31
1988,4,2,45.3
1988,4,3,42.71
1988,4,4,16.08
1988,4,5,-9.84
1988,4,6,-30.5
1988,4,7,-78.67
1988,4,8,-123.03
1988,4,9,-124.05
1988,4,10,-128.57
1988,4,11,-134.96
1988,4,12,-122.69
1988,4,13,-88.3
1988,4,14,-54.86
1988,4,15,-40.37
1988,4,16,-47
1988,4,17,-91.99
1988,4,18,-153.33
1988,4,19,-142.67
1988,4,20,-119.36
1988,4,21,-145.71
1988,4,22,-104.41
1988,4,23,-64.24
1988,4,24,-28.19
1988,4,25,6.15
1988,4,26,8.48
1988,4,27,11.85
1988,4,28,9.16
1988,4,29,-20.22
1988,4,30,-49.18
1988,5,1,-46.6
1988,5,2,-49.4
1988,5,3,-23.79
1988,5,4,56.32
1988,5,5,146.49
1988,5,6,141.39
1988,5,7,114.77
1988,5,8,135.63
1988,5,9,183.44
1988,5,10,175.3
1988,5,11,88.07
1988,5,12,17.68
1988,5,13,-57.03
1988,5,14,-131.16
1988,5,15,-151.41
1988,5,16,-148.96
1988,5,17,-143.01
1988,5,18,-103.64
1988,5,19,-45.49
1988,5,20,6.61
1988,5,21,42.34
1988,5,22,50.46
1988,5,23,41.23
1988,5,24,-4.35
1988,5,25,-6.03
1988,5,26,29.68
1988,5,27,68.6
1988,5,28,63.48
1988,5,29,39.3
1988,5,30,27.75
1988,5,31,5.7
1988,6,1,-64.57
1988,6,2,-87.94
1988,6,3,-63.64
1988,6,4,24.48
1988,6,5,64.57
1988,6,6,5.84
1988,6,7,-84.24
1988,6,8,-176.08
1988,6,9,-171.69
1988,6,10,-107.55
1988,6,11,-64.48
1988,6,12,-22.14
1988,6,13,16.53
1988,6,14,54.17
1988,6,15,93.74
1988,6,16,95.59
1988,6,17,96.54
1988,6,18,102.99
1988,6,19,116.48
1988,6,20,135.36
1988,6,21,125.8
1988,6,22,118
1988,6,23,97.41
1988,6,24,79.27
1988,6,25,65.1
1988,6,26,1.53
1988,6,27,-54.53
1988,6,28,-47.34
1988,6,29,-50.22
1988,6,30,-29.64
1988,7,1,-7.89
1988,7,2,-40.86
1988,7,3,-112.47
1988,7,4,-137.05
1988,7,5,-115.95
1988,7,6,-56.47
1988,7,7,-7.05
1988,7,8,29.28
1988,7,9,43.69
1988,7,10,69.16
1988,7,11,92.97
1988,7,12,78.63
1988,7,13,44.11
1988,7,14,41.24
1988,7,15,24.18
1988,7,16,6.97
1988,7,17,28.01
1988,7,18,50.86
1988,7,19,70.62
1988,7,20,105.46
1988,7,21,124.93
1988,7,22,96.66
1988,7,23,60.22
1988,7,24,42.2
1988,7,25,55.65
1988,7,26,71.94
1988,7,27,55.47
1988,7,28,40.13
1988,7,29,55.14
1988,7,30,38.3
1988,7,31,6.97
1988,8,1,20.68
1988,8,2,50.18
1988,8,3,73.95
1988,8,4,82.35
1988,8,5,93.67
1988,8,6,73.03
1988,8,7,56.48
1988,8,8,66.86
1988,8,9,80.22
1988,8,10,81.53
1988,8,11,81.51
1988,8,12,59.22
1988,8,13,35.35
1988,8,14,20.95
1988,8,15,-12.48
1988,8,16,-46.76
1988,8,17,-26.63
1988,8,18,-7.85
1988,8,19,-29.28
1988,8,20,-34.53
1988,8,21,5.64
1988,8,22,48.03
1988,8,23,62.69
1988,8,24,33.95
1988,8,25,8.84
1988,8,26,0.89
1988,8,27,12.36
1988,8,28,30.31
1988,8,29,52.25
1988,8,30,63.78
1988,8,31,72.33
1988,9,1,48.09
1988,9,2,34.76
1988,9,3,-6.52
1988,9,4,-5.56
1988,9,5,-10.22
1988,9,6,-11.92
1988,9,7,21.89
1988,9,8,57.31
1988,9,9,57.54
1988,9,10,58.06
1988,9,11,14.39
1988,9,12,-56.67
1988,9,13,-76.03
1988,9,14,-61.45
1988,9,15,-64.66
1988,9,16,-79.91
1988,9,17,-95.11
1988,9,18,-79.78
1988,9,19,-76.35
1988,9,20,-46.61
1988,9,21,-5.03
1988,9,22,16.34
1988,9,23,29.61
1988,9,24,50.86
1988,9,25,45.89
1988,9,26,29.6
1988,9,27,2.69
1988,9,28,19.8
1988,9,29,22.65
1988,9,30,38.44
1988,10,1,104.98
1988,10,2,105.52
1988,10,3,68.79
1988,10,4,46.03
1988,10,5,61.84
1988,10,6,71.26
1988,10,7,95.15
1988,10,8,89.86
1988,10,9,58.02
1988,10,10,53.69
1988,10,11,58.29
1988,10,12,26.91
1988,10,13,30.93
1988,10,14,90.24
1988,10,15,137.8
1988,10,16,143.36
1988,10,17,41.69
1988,10,18,-76.09
1988,10,19,-151.08
1988,10,20,-186.59
