lakecode,lake,start_year,orig_duration,latitude,longitude,freezeEvent,froze,iceOn,iceOff
JK46,palovesi,1903,NA,61.86,23.91,froze_1,Y,1903-12-03,NA
JK46,palovesi,1904,165,61.86,23.91,froze_1,Y,04-11-27,05-05-11
JK46,palovesi,1905,138,61.86,23.91,froze_1,Y,05-12-18,06-05-05
JK46,palovesi,1906,157,61.86,23.91,froze_1,Y,06-12-05,07-05-11
JK46,palovesi,1907,NA,61.86,23.91,froze_1,Y,NA,08-05-20
JK46,palovesi,1908,192,61.86,23.91,froze_1,Y,08-11-14,09-05-25
JK46,palovesi,1909,152,61.86,23.91,froze_1,Y,09-11-26,10-04-27
JK46,palovesi,1910,163,61.86,23.91,froze_1,Y,10-11-24,11-05-06
JK46,palovesi,1911,NA,61.86,23.91,froze_1,Y,11-12-25,NA
JK46,palovesi,1913,140,61.86,23.91,froze_1,Y,13-12-11,14-04-30
JK46,palovesi,1914,144,61.86,23.91,froze_1,Y,14-12-15,15-05-08
JK46,palovesi,1915,162,61.86,23.91,froze_1,Y,15-11-25,16-05-05
JK46,palovesi,1916,154,61.86,23.91,froze_1,Y,16-12-20,17-05-23
JK46,palovesi,1917,156,61.86,23.91,froze_1,Y,17-12-03,18-05-08
JK46,palovesi,1918,NA,61.86,23.91,froze_1,Y,18-12-12,NA
JK46,palovesi,1919,169,61.86,23.91,froze_1,Y,19-11-12,20-04-29
JK46,palovesi,1920,119,61.86,23.91,froze_1,Y,20-12-20,21-04-18
JK46,palovesi,1921,171,61.86,23.91,froze_1,Y,21-11-20,22-05-10
JK46,palovesi,1922,169,61.86,23.91,froze_1,Y,22-11-27,23-05-15
JK46,palovesi,1923,150,61.86,23.91,froze_1,Y,23-12-19,24-05-17
JK46,palovesi,1924,87,61.86,23.91,froze_1,Y,25-01-25,25-04-22
JK46,palovesi,1925,174,61.86,23.91,froze_1,Y,25-11-24,26-05-17
JK46,palovesi,1927,NA,61.86,23.91,froze_1,Y,27-11-20,NA
JK46,palovesi,1928,NA,61.86,23.91,froze_1,Y,28-12-16,NA
JK46,palovesi,1929,NA,61.86,23.91,froze_1,Y,30-01-13,NA
JK46,palovesi,1930,NA,61.86,23.91,froze_1,Y,NA,31-05-08
JK46,palovesi,1931,154,61.86,23.91,froze_1,Y,31-12-11,32-05-13
JK46,palovesi,1934,136,61.86,23.91,froze_1,Y,34-12-25,35-05-10
JK46,palovesi,1936,122,61.86,23.91,froze_1,Y,36-12-28,37-04-29
JK46,palovesi,1937,152,61.86,23.91,froze_1,Y,37-12-03,38-05-04
JK46,palovesi,1938,142,61.86,23.91,froze_1,Y,38-12-17,39-05-08
JK46,palovesi,1939,151,61.86,23.91,froze_1,Y,39-12-09,40-05-08
JK46,palovesi,1940,165,61.86,23.91,froze_1,Y,40-12-05,41-05-19
JK46,palovesi,1941,194,61.86,23.91,froze_1,Y,41-11-01,42-05-14
JK46,palovesi,1942,NA,61.86,23.91,froze_1,Y,42-12-03,NA
JK46,palovesi,1943,161,61.86,23.91,froze_1,Y,43-12-05,44-05-14
JK46,palovesi,1944,NA,61.86,23.91,froze_1,Y,44-12-17,NA
JK46,palovesi,1945,157,61.86,23.91,froze_1,Y,45-11-28,46-05-04
JK46,palovesi,1946,142,61.86,23.91,froze_1,Y,46-12-13,47-05-04
JK46,palovesi,1947,144,61.86,23.91,froze_1,Y,47-11-28,48-04-20
JK46,palovesi,1948,140,61.86,23.91,froze_1,Y,48-12-11,49-04-30
JK46,palovesi,1949,126,61.86,23.91,froze_1,Y,49-12-20,50-04-25
JK46,palovesi,1950,128,61.86,23.91,froze_1,Y,50-12-26,51-05-03
JK46,palovesi,1951,150,61.86,23.91,froze_1,Y,51-12-03,52-05-01
JK46,palovesi,1952,149,61.86,23.91,froze_1,Y,52-11-28,53-04-26
JK46,palovesi,1953,NA,61.86,23.91,froze_1,Y,53-12-19,NA
JK46,palovesi,1954,NA,61.86,23.91,froze_1,Y,NA,55-05-22
JK46,palovesi,1955,169,61.86,23.91,froze_1,Y,55-11-25,56-05-12
JK46,palovesi,1956,NA,61.86,23.91,froze_1,Y,56-11-09,NA
JK46,palovesi,1957,NA,61.86,23.91,froze_1,Y,NA,58-05-14
JK46,palovesi,1958,147,61.86,23.91,froze_1,Y,58-12-01,59-04-27
JK46,palovesi,1959,NA,61.86,23.91,froze_1,Y,NA,60-05-07
JK46,palovesi,1960,163,61.86,23.91,froze_1,Y,60-11-21,61-05-03
JK46,palovesi,1961,143,61.86,23.91,froze_1,Y,61-12-12,62-05-04
JK46,palovesi,1962,144,61.86,23.91,froze_1,Y,62-12-13,63-05-06
JK46,palovesi,1963,164,61.86,23.91,froze_1,Y,63-11-26,64-05-08
JK46,palovesi,1964,153,61.86,23.91,froze_1,Y,64-11-26,65-04-28
JK46,palovesi,1965,178,61.86,23.91,froze_1,Y,65-11-15,66-05-12
JK46,palovesi,1966,148,61.86,23.91,froze_1,Y,66-12-13,67-05-10
JK46,palovesi,1967,147,61.86,23.91,froze_1,Y,67-12-05,68-04-30
JK46,palovesi,1968,194,61.86,23.91,froze_1,Y,68-10-27,69-05-09
JK46,palovesi,1969,166,61.86,23.91,froze_1,Y,69-11-27,70-05-12
JK46,palovesi,1970,161,61.86,23.91,froze_1,Y,70-11-30,71-05-10
JK46,palovesi,1971,178,61.86,23.91,froze_1,Y,71-11-17,72-05-13
JK46,palovesi,1972,131,61.86,23.91,froze_1,Y,72-12-26,73-05-06
JK46,palovesi,1973,177,61.86,23.91,froze_1,Y,73-11-12,74-05-08
JK46,palovesi,1974,125,61.86,23.91,froze_1,Y,74-12-31,75-05-05
JK46,palovesi,1975,154,61.86,23.91,froze_1,Y,75-12-09,76-05-11
JK46,palovesi,1976,143,61.86,23.91,froze_1,Y,76-12-15,77-05-07
JK46,palovesi,1977,150,61.86,23.91,froze_1,Y,77-12-15,78-05-14
JK46,palovesi,1978,159,61.86,23.91,froze_1,Y,78-12-03,79-05-11
JK46,palovesi,1979,145,61.86,23.91,froze_1,Y,79-12-08,80-05-01
JK46,palovesi,1980,175,61.86,23.91,froze_1,Y,80-11-26,81-05-20
JK46,palovesi,1981,144,61.86,23.91,froze_1,Y,81-12-08,82-05-01
JK46,palovesi,1982,102,61.86,23.91,froze_1,Y,83-01-17,83-04-29
JK46,palovesi,1983,163,61.86,23.91,froze_1,Y,83-11-22,84-05-03
JK46,palovesi,1984,157,61.86,23.91,froze_1,Y,84-12-14,85-05-20
JK46,palovesi,1985,159,61.86,23.91,froze_1,Y,85-11-27,86-05-05
JK46,palovesi,1986,145,61.86,23.91,froze_1,Y,86-12-16,87-05-10
JK46,palovesi,1987,159,61.86,23.91,froze_1,Y,87-12-08,88-05-15
JK46,palovesi,1988,158,61.86,23.91,froze_1,Y,88-11-20,89-04-27
JK46,palovesi,1989,139,61.86,23.91,froze_1,Y,89-12-08,90-04-26
JK46,palovesi,1990,161,61.86,23.91,froze_1,Y,90-11-22,91-05-02
JK46,palovesi,1991,136,61.86,23.91,froze_1,Y,91-12-22,92-05-06
JK46,palovesi,1992,161,61.86,23.91,froze_1,Y,92-11-24,93-05-04
JK46,palovesi,1993,167,61.86,23.91,froze_1,Y,93-11-17,94-05-03
JK46,palovesi,1994,146,61.86,23.91,froze_1,Y,94-12-16,95-05-11
JK46,palovesi,1995,165,61.86,23.91,froze_1,Y,95-11-28,96-05-11
JK46,palovesi,1996,NA,61.86,23.91,froze_1,Y,96-12-19,NA
JK46,palovesi,1997,152,61.86,23.91,froze_1,Y,97-12-04,98-05-05
JK46,palovesi,1999,144,61.86,23.91,froze_1,Y,99-12-08,00-04-30
JK46,palovesi,2000,101,61.86,23.91,froze_1,Y,01-01-21,01-05-02
JK46,palovesi,2001,142,61.86,23.91,froze_1,Y,01-12-05,02-04-26
JK46,palovesi,2002,173,61.86,23.91,froze_1,Y,02-11-11,03-05-03
JK46,palovesi,2003,133,61.86,23.91,froze_1,Y,03-12-16,04-04-27
JK46,palovesi,2004,151,61.86,23.91,froze_1,Y,04-11-28,05-04-28
JK46,palovesi,2005,138,61.86,23.91,froze_1,Y,05-12-16,06-05-03
JK46,palovesi,2006,97,61.86,23.91,froze_1,Y,07-01-12,07-04-19
JK46,palovesi,2007,NA,61.86,23.91,froze_1,Y,08-01-22,08-04-26
JK46,palovesi,2008,NA,61.86,23.91,froze_1,Y,09-01-03,09-04-30
JK46,palovesi,2009,NA,61.86,23.91,froze_1,Y,09-12-14,10-04-28
JK46,palovesi,2010,NA,61.86,23.91,froze_1,Y,10-11-28,11-05-02
JK46,palovesi,2011,NA,61.86,23.91,froze_1,Y,12-01-24,12-05-02
JK46,palovesi,2012,NA,61.86,23.91,froze_1,Y,13-01-13,13-04-30
JK46,palovesi,2013,NA,61.86,23.91,froze_1,Y,14-01-13,14-04-17
JK46,palovesi,2014,NA,61.86,23.91,froze_1,Y,14-12-25,15-04-17
JK46,palovesi,2015,NA,61.86,23.91,froze_1,Y,16-01-04,NA
JK46,palovesi,2016,NA,61.86,23.91,froze_1,Y,16-11-29,17-05-02
JK46,palovesi,2017,NA,61.86,23.91,froze_1,Y,17-12-25,18-05-01
JK46,palovesi,2018,NA,61.86,23.91,froze_1,Y,18-12-15,19-04-27
JK46,palovesi,2019,NA,61.86,23.91,froze_1,Y,20-02-04,20-04-18
JK46,palovesi,2020,NA,61.86,23.91,froze_1,Y,21-01-05,21-04-22
KMS11,mirror,1880,NA,44.291,-73.982,froze_1,Y,1880-11-28,NA
KMS11,mirror,1881,NA,44.291,-73.982,froze_1,Y,NA,1882-04-30
KMS11,mirror,1902,NA,44.291,-73.982,froze_1,Y,NA,1903-04-02
KMS11,mirror,1903,NA,44.291,-73.982,froze_1,Y,1903-11-21,04-05-03
KMS11,mirror,1904,NA,44.291,-73.982,froze_1,Y,04-11-17,05-04-26
KMS11,mirror,1905,NA,44.291,-73.982,froze_1,Y,NA,06-04-24
KMS11,mirror,1906,NA,44.291,-73.982,froze_1,Y,06-12-02,07-05-05
KMS11,mirror,1907,NA,44.291,-73.982,froze_1,Y,07-11-16,08-04-26
KMS11,mirror,1908,NA,44.291,-73.982,froze_1,Y,NA,09-05-05
KMS11,mirror,1909,NA,44.291,-73.982,froze_1,Y,09-11-26,10-04-02
KMS11,mirror,1910,NA,44.291,-73.982,froze_1,Y,10-11-20,11-05-05
KMS11,mirror,1911,NA,44.291,-73.982,froze_1,Y,11-11-23,12-04-26
KMS11,mirror,1912,NA,44.291,-73.982,froze_1,Y,12-11-28,13-04-16
KMS11,mirror,1913,NA,44.291,-73.982,froze_1,Y,13-12-12,14-04-30
KMS11,mirror,1914,NA,44.291,-73.982,froze_1,Y,14-11-23,15-04-23
KMS11,mirror,1915,NA,44.291,-73.982,froze_1,Y,15-11-24,16-04-27
KMS11,mirror,1917,NA,44.291,-73.982,froze_1,Y,17-11-25,18-04-30
KMS11,mirror,1918,NA,44.291,-73.982,froze_1,Y,18-12-02,19-04-17
KMS11,mirror,1919,NA,44.291,-73.982,froze_1,Y,19-12-03,20-04-26
KMS11,mirror,1920,NA,44.291,-73.982,froze_1,Y,20-11-26,21-04-04
KMS11,mirror,1921,NA,44.291,-73.982,froze_1,Y,21-12-05,22-04-19
KMS11,mirror,1922,NA,44.291,-73.982,froze_1,Y,22-11-22,23-04-29
KMS11,mirror,1923,NA,44.291,-73.982,froze_1,Y,23-12-15,24-04-29
KMS11,mirror,1924,NA,44.291,-73.982,froze_1,Y,24-12-01,25-04-14
KMS11,mirror,1925,NA,44.291,-73.982,froze_1,Y,25-11-27,26-05-07
KMS11,mirror,1926,NA,44.291,-73.982,froze_1,Y,26-11-28,27-04-19
KMS11,mirror,1927,NA,44.291,-73.982,froze_1,Y,27-12-04,28-05-02
KMS11,mirror,1928,NA,44.291,-73.982,froze_1,Y,28-11-28,29-04-09
KMS11,mirror,1929,NA,44.291,-73.982,froze_1,Y,29-12-02,30-04-30
KMS11,mirror,1930,NA,44.291,-73.982,froze_1,Y,30-11-29,31-04-17
KMS11,mirror,1931,NA,44.291,-73.982,froze_1,Y,31-12-06,32-05-02
KMS11,mirror,1932,NA,44.291,-73.982,froze_1,Y,32-11-27,33-04-24
KMS11,mirror,1933,NA,44.291,-73.982,froze_1,Y,33-11-16,34-04-23
KMS11,mirror,1934,NA,44.291,-73.982,froze_1,Y,34-12-07,35-04-27
KMS11,mirror,1935,NA,44.291,-73.982,froze_1,Y,35-12-05,36-04-15
KMS11,mirror,1936,NA,44.291,-73.982,froze_1,Y,36-11-24,37-04-29
KMS11,mirror,1937,NA,44.291,-73.982,froze_1,Y,37-12-02,38-04-18
KMS11,mirror,1938,NA,44.291,-73.982,froze_1,Y,38-12-02,39-05-05
KMS11,mirror,1939,NA,44.291,-73.982,froze_1,Y,39-11-20,40-05-04
KMS11,mirror,1940,NA,44.291,-73.982,froze_1,Y,40-11-29,41-04-19
KMS11,mirror,1941,NA,44.291,-73.982,froze_1,Y,41-12-08,42-04-23
KMS11,mirror,1942,NA,44.291,-73.982,froze_1,Y,42-12-01,43-05-03
KMS11,mirror,1943,NA,44.291,-73.982,froze_1,Y,43-11-24,44-05-03
KMS11,mirror,1944,NA,44.291,-73.982,froze_1,Y,44-12-03,45-04-01
KMS11,mirror,1945,NA,44.291,-73.982,froze_1,Y,45-12-02,46-03-26
KMS11,mirror,1946,NA,44.291,-73.982,froze_1,Y,46-12-16,47-04-02
KMS11,mirror,1947,NA,44.291,-73.982,froze_1,Y,47-11-27,48-04-08
KMS11,mirror,1948,NA,44.291,-73.982,froze_1,Y,48-12-12,49-04-12
KMS11,mirror,1949,NA,44.291,-73.982,froze_1,Y,49-11-27,50-04-27
KMS11,mirror,1950,NA,44.291,-73.982,froze_1,Y,50-12-13,51-04-22
KMS11,mirror,1951,NA,44.291,-73.982,froze_1,Y,51-12-11,52-04-19
KMS11,mirror,1952,NA,44.291,-73.982,froze_1,Y,52-12-02,53-04-10
KMS11,mirror,1953,NA,44.291,-73.982,froze_1,Y,53-12-17,54-04-21
KMS11,mirror,1954,NA,44.291,-73.982,froze_1,Y,54-12-04,55-04-18
KMS11,mirror,1955,NA,44.291,-73.982,froze_1,Y,55-11-27,56-05-05
KMS11,mirror,1956,NA,44.291,-73.982,froze_1,Y,56-12-01,57-04-21
KMS11,mirror,1957,NA,44.291,-73.982,froze_1,Y,57-12-04,58-04-24
KMS11,mirror,1958,NA,44.291,-73.982,froze_1,Y,58-12-01,59-04-26
KMS11,mirror,1959,NA,44.291,-73.982,froze_1,Y,59-11-30,60-04-22
KMS11,mirror,1960,NA,44.291,-73.982,froze_1,Y,60-12-09,61-05-04
KMS11,mirror,1961,NA,44.291,-73.982,froze_1,Y,61-12-02,62-04-28
KMS11,mirror,1962,NA,44.291,-73.982,froze_1,Y,62-11-19,63-04-20
KMS11,mirror,1963,NA,44.291,-73.982,froze_1,Y,63-12-06,64-04-23
KMS11,mirror,1964,NA,44.291,-73.982,froze_1,Y,64-12-02,65-04-28
KMS11,mirror,1965,NA,44.291,-73.982,froze_1,Y,65-11-25,66-04-25
KMS11,mirror,1966,NA,44.291,-73.982,froze_1,Y,66-12-13,67-04-14
KMS11,mirror,1967,NA,44.291,-73.982,froze_1,Y,67-11-30,68-04-10
KMS11,mirror,1968,NA,44.291,-73.982,froze_1,Y,68-12-01,69-04-28
KMS11,mirror,1969,NA,44.291,-73.982,froze_1,Y,69-11-28,70-04-30
KMS11,mirror,1970,NA,44.291,-73.982,froze_1,Y,70-12-08,71-05-13
KMS11,mirror,1971,NA,44.291,-73.982,froze_1,Y,71-12-03,72-05-12
KMS11,mirror,1972,NA,44.291,-73.982,froze_1,Y,72-11-21,73-04-13
KMS11,mirror,1973,NA,44.291,-73.982,froze_1,Y,73-12-13,74-04-27
KMS11,mirror,1974,NA,44.291,-73.982,froze_1,Y,74-11-28,75-05-07
KMS11,mirror,1975,NA,44.291,-73.982,froze_1,Y,75-12-11,76-04-09
KMS11,mirror,1976,NA,44.291,-73.982,froze_1,Y,76-12-01,77-04-20
KMS11,mirror,1977,NA,44.291,-73.982,froze_1,Y,77-12-05,78-05-09
KMS11,mirror,1978,NA,44.291,-73.982,froze_1,Y,78-12-03,79-04-26
KMS11,mirror,1979,NA,44.291,-73.982,froze_1,Y,79-12-15,80-04-21
KMS11,mirror,1980,NA,44.291,-73.982,froze_1,Y,80-11-17,81-04-10
KMS11,mirror,1981,NA,44.291,-73.982,froze_1,Y,81-12-05,82-04-30
KMS11,mirror,1982,NA,44.291,-73.982,froze_1,Y,82-12-10,83-04-12
KMS11,mirror,1983,NA,44.291,-73.982,froze_1,Y,83-12-07,84-04-28
KMS11,mirror,1984,NA,44.291,-73.982,froze_1,Y,84-12-20,85-04-23
KMS11,mirror,1985,NA,44.291,-73.982,froze_1,Y,85-12-06,86-04-08
KMS11,mirror,1986,NA,44.291,-73.982,froze_1,Y,86-12-06,87-04-13
KMS11,mirror,1987,NA,44.291,-73.982,froze_1,Y,87-12-15,88-04-11
KMS11,mirror,1988,NA,44.291,-73.982,froze_1,Y,88-12-08,89-04-27
KMS11,mirror,1989,NA,44.291,-73.982,froze_1,Y,89-11-28,90-04-20
KMS11,mirror,1990,NA,44.291,-73.982,froze_1,Y,90-12-08,91-04-10
KMS11,mirror,1991,NA,44.291,-73.982,froze_1,Y,91-12-14,92-04-29
KMS11,mirror,1992,NA,44.291,-73.982,froze_1,Y,92-12-06,93-04-27
KMS11,mirror,1993,NA,44.291,-73.982,froze_1,Y,93-11-30,94-04-27
KMS11,mirror,1994,NA,44.291,-73.982,froze_1,Y,94-12-09,95-04-07
KMS11,mirror,1995,NA,44.291,-73.982,froze_1,Y,95-11-25,96-04-28
KMS11,mirror,1996,NA,44.291,-73.982,froze_1,Y,96-12-21,97-04-25
KMS11,mirror,1997,NA,44.291,-73.982,froze_1,Y,97-11-28,98-04-12
KMS11,mirror,1998,NA,44.291,-73.982,froze_1,Y,98-12-23,99-04-15
KMS11,mirror,1999,NA,44.291,-73.982,froze_1,Y,99-12-19,00-04-21
KMS11,mirror,2000,NA,44.291,-73.982,froze_1,Y,00-12-03,01-04-29
KMS11,mirror,2001,NA,44.291,-73.982,froze_1,Y,01-12-23,02-04-16
KMS11,mirror,2002,NA,44.291,-73.982,froze_1,Y,02-11-30,03-04-24
KMS11,mirror,2003,NA,44.291,-73.982,froze_1,Y,03-12-04,04-04-19
KMS11,mirror,2004,NA,44.291,-73.982,froze_1,Y,04-12-15,05-04-14
KMS11,mirror,2005,NA,44.291,-73.982,froze_1,Y,NA,06-04-12
KMS11,mirror,2006,NA,44.291,-73.982,froze_1,Y,NA,07-04-25
KMS11,mirror,2007,NA,44.291,-73.982,froze_1,Y,NA,08-04-21
KMS11,mirror,2008,NA,44.291,-73.982,froze_1,Y,NA,09-04-12
KMS11,mirror,2009,NA,44.291,-73.982,froze_1,Y,NA,10-04-08
KMS11,mirror,2010,NA,44.291,-73.982,froze_1,Y,NA,11-04-26
KMS11,mirror,2011,NA,44.291,-73.982,froze_1,Y,11-12-18,12-03-23
KMS11,mirror,2012,NA,44.291,-73.982,froze_1,Y,12-12-13,13-04-22
KMS11,mirror,2013,NA,44.291,-73.982,froze_1,Y,NA,14-04-26
KMS11,mirror,2014,NA,44.291,-73.982,froze_1,Y,NA,15-04-29
KMS11,mirror,2015,NA,44.291,-73.982,froze_1,Y,16-01-04,16-03-28
KMS11,mirror,2016,NA,44.291,-73.982,froze_1,Y,16-12-11,17-04-16
KMS11,mirror,2017,NA,44.291,-73.982,froze_1,Y,17-11-28,17-11-29
KMS11,mirror,2018,NA,44.291,-73.982,froze_1,Y,18-11-23,19-04-22
KMS11,mirror,2019,NA,44.291,-73.982,froze_1,Y,19-12-01,20-04-06
KMS11,mirror,2020,NA,44.291,-73.982,froze_1,Y,20-12-16,21-04-09
KMS11,mirror,2021,NA,44.291,-73.982,froze_1,Y,21-12-09,21-12-12
KMS12,mohonk,1872,NA,41.763,-74.159,froze_1,Y,NA,1873-05-02
KMS12,mohonk,1881,NA,41.763,-74.159,froze_1,Y,NA,1882-04-05
KMS12,mohonk,1882,NA,41.763,-74.159,froze_1,Y,NA,1883-04-15
KMS12,mohonk,1889,NA,41.763,-74.159,froze_1,Y,1890-01-19,NA
KMS12,mohonk,1899,NA,41.763,-74.159,froze_1,Y,1899-12-28,NA
KMS12,mohonk,1903,NA,41.763,-74.159,froze_1,Y,1903-11-28,NA
KMS12,mohonk,1928,NA,41.763,-74.159,froze_1,Y,NA,29-03-26
KMS12,mohonk,1931,NA,41.763,-74.159,froze_1,Y,NA,32-04-06
KMS12,mohonk,1932,83,41.763,-74.159,froze_1,Y,32-12-30,33-04-08
KMS12,mohonk,1933,NA,41.763,-74.159,froze_1,Y,NA,34-04-13
KMS12,mohonk,1934,NA,41.763,-74.159,froze_1,Y,NA,35-04-01
KMS12,mohonk,1935,98,41.763,-74.159,froze_1,Y,35-12-22,36-03-29
KMS12,mohonk,1936,123,41.763,-74.159,froze_1,Y,36-12-07,37-04-09
KMS12,mohonk,1937,103,41.763,-74.159,froze_1,Y,37-12-12,38-03-25
KMS12,mohonk,1938,119,41.763,-74.159,froze_1,Y,38-12-20,39-04-18
KMS12,mohonk,1939,136,41.763,-74.159,froze_1,Y,39-12-15,40-04-29
KMS12,mohonk,1940,130,41.763,-74.159,froze_1,Y,40-12-04,41-04-13
KMS12,mohonk,1941,NA,41.763,-74.159,froze_1,Y,NA,42-04-07
KMS12,mohonk,1942,114,41.763,-74.159,froze_1,Y,42-12-17,43-04-10
KMS12,mohonk,1943,123,41.763,-74.159,froze_1,Y,43-12-14,44-04-15
KMS12,mohonk,1944,111,41.763,-74.159,froze_1,Y,44-12-05,45-03-26
KMS12,mohonk,1945,NA,41.763,-74.159,froze_1,Y,NA,46-03-24
KMS12,mohonk,1946,103,41.763,-74.159,froze_1,Y,46-12-27,47-04-09
KMS12,mohonk,1947,103,41.763,-74.159,froze_1,Y,47-12-19,48-03-31
KMS12,mohonk,1948,89,41.763,-74.159,froze_1,Y,48-12-26,49-03-25
KMS12,mohonk,1949,126,41.763,-74.159,froze_1,Y,49-12-10,50-04-15
KMS12,mohonk,1950,NA,41.763,-74.159,froze_1,Y,NA,51-03-30
KMS12,mohonk,1951,109,41.763,-74.159,froze_1,Y,51-12-21,52-04-06
KMS12,mohonk,1952,91,41.763,-74.159,froze_1,Y,52-12-21,53-03-22
KMS12,mohonk,1953,NA,41.763,-74.159,froze_1,Y,NA,54-03-21
KMS12,mohonk,1954,102,41.763,-74.159,froze_1,Y,54-12-23,55-04-04
KMS12,mohonk,1955,137,41.763,-74.159,froze_1,Y,55-12-13,56-04-27
KMS12,mohonk,1956,89,41.763,-74.159,froze_1,Y,56-12-31,57-03-30
KMS12,mohonk,1957,108,41.763,-74.159,froze_1,Y,57-12-31,58-04-18
KMS12,mohonk,1958,118,41.763,-74.159,froze_1,Y,58-12-09,59-04-06
KMS12,mohonk,1959,NA,41.763,-74.159,froze_1,Y,NA,60-04-16
KMS12,mohonk,1960,129,41.763,-74.159,froze_1,Y,60-12-14,61-04-22
KMS12,mohonk,1961,114,41.763,-74.159,froze_1,Y,61-12-16,62-04-09
KMS12,mohonk,1962,119,41.763,-74.159,froze_1,Y,62-12-11,63-04-09
KMS12,mohonk,1963,114,41.763,-74.159,froze_1,Y,63-12-17,64-04-09
KMS12,mohonk,1964,NA,41.763,-74.159,froze_1,Y,64-12-19,NA
KMS12,mohonk,1965,111,41.763,-74.159,froze_1,Y,65-12-20,66-04-10
KMS12,mohonk,1966,NA,41.763,-74.159,froze_1,Y,NA,67-04-10
KMS12,mohonk,1967,100,41.763,-74.159,froze_1,Y,67-12-26,68-04-04
KMS12,mohonk,1968,121,41.763,-74.159,froze_1,Y,68-12-11,69-04-11
KMS12,mohonk,1969,122,41.763,-74.159,froze_1,Y,69-12-17,70-04-18
KMS12,mohonk,1970,127,41.763,-74.159,froze_1,Y,70-12-16,71-04-22
KMS12,mohonk,1971,118,41.763,-74.159,froze_1,Y,71-12-23,72-04-19
KMS12,mohonk,1972,83,41.763,-74.159,froze_1,Y,72-12-30,73-03-23
KMS12,mohonk,1973,112,41.763,-74.159,froze_1,Y,73-12-19,74-04-10
KMS12,mohonk,1974,99,41.763,-74.159,froze_1,Y,74-12-26,75-04-04
KMS12,mohonk,1975,92,41.763,-74.159,froze_1,Y,75-12-24,76-03-25
KMS12,mohonk,1976,124,41.763,-74.159,froze_1,Y,76-12-03,77-04-06
KMS12,mohonk,1977,123,41.763,-74.159,froze_1,Y,77-12-13,78-04-15
KMS12,mohonk,1978,106,41.763,-74.159,froze_1,Y,78-12-21,79-04-06
KMS12,mohonk,1979,101,41.763,-74.159,froze_1,Y,79-12-21,80-03-31
KMS12,mohonk,1980,97,41.763,-74.159,froze_1,Y,80-12-15,81-03-26
KMS12,mohonk,1981,126,41.763,-74.159,froze_1,Y,81-12-13,82-04-18
KMS12,mohonk,1982,78,41.763,-74.159,froze_1,Y,83-01-14,83-04-02
KMS12,mohonk,1983,113,41.763,-74.159,froze_1,Y,83-12-21,84-04-12
KMS12,mohonk,1984,75,41.763,-74.159,froze_1,Y,85-01-05,85-03-21
KMS12,mohonk,1985,101,41.763,-74.159,froze_1,Y,85-12-20,86-03-31
KMS12,mohonk,1986,102,41.763,-74.159,froze_1,Y,86-12-19,87-03-31
KMS12,mohonk,1987,95,41.763,-74.159,froze_1,Y,87-12-31,88-04-04
KMS12,mohonk,1988,102,41.763,-74.159,froze_1,Y,88-12-15,89-03-27
KMS12,mohonk,1989,101,41.763,-74.159,froze_1,Y,89-12-05,90-03-16
KMS12,mohonk,1990,71,41.763,-74.159,froze_1,Y,90-12-28,91-03-19
KMS12,mohonk,1991,102,41.763,-74.159,froze_1,Y,91-12-25,92-04-05
KMS12,mohonk,1992,118,41.763,-74.159,froze_1,Y,92-12-15,93-04-17
KMS12,mohonk,1993,113,41.763,-74.159,froze_1,Y,93-12-24,94-04-16
KMS12,mohonk,1994,73,41.763,-74.159,froze_1,Y,95-01-10,95-03-24
KMS12,mohonk,1995,120,41.763,-74.159,froze_1,Y,95-12-10,96-04-08
KMS12,mohonk,1996,93,41.763,-74.159,froze_1,Y,97-01-01,97-04-07
KMS12,mohonk,1997,91,41.763,-74.159,froze_1,Y,97-12-22,98-03-28
KMS12,mohonk,1998,90,41.763,-74.159,froze_1,Y,99-01-02,99-04-02
KMS12,mohonk,1999,91,41.763,-74.159,froze_1,Y,99-12-26,00-03-26
KMS12,mohonk,2000,131,41.763,-74.159,froze_1,Y,00-12-10,01-04-20
KMS12,mohonk,2001,66,41.763,-74.159,froze_1,Y,02-01-02,02-03-09
KMS12,mohonk,2002,108,41.763,-74.159,froze_1,Y,02-12-28,03-04-15
KMS12,mohonk,2003,88,41.763,-74.159,froze_1,Y,04-01-08,04-04-05
KMS12,mohonk,2004,109,41.763,-74.159,froze_1,Y,04-12-21,05-04-09
KMS14,otsego,1842,NA,42.758,-74.894,froze_1,Y,NA,1843-04-26
KMS14,otsego,1843,NA,42.758,-74.894,froze_1,Y,NA,1844-04-13
KMS14,otsego,1844,NA,42.758,-74.894,froze_1,Y,NA,1845-04-01
KMS14,otsego,1845,NA,42.758,-74.894,froze_1,Y,NA,1846-04-07
KMS14,otsego,1846,NA,42.758,-74.894,froze_1,Y,NA,1847-04-25
KMS14,otsego,1847,NA,42.758,-74.894,froze_1,Y,NA,1848-04-10
KMS14,otsego,1848,NA,42.758,-74.894,froze_1,Y,NA,1849-04-07
KMS14,otsego,1849,NA,42.758,-74.894,froze_1,Y,1850-02-01,1850-04-24
KMS14,otsego,1850,NA,42.758,-74.894,froze_1,Y,1850-12-30,1851-03-30
KMS14,otsego,1851,NA,42.758,-74.894,froze_1,Y,1851-12-24,1852-04-26
